CustomerID,TransactionDate,TransactionAmount
CUST10434,7/21/22,1171.16
CUST10610,6/6/25,1755.6
CUST10247,8/30/23,1157.89
CUST10532,5/20/24,1749.72
CUST10191,5/22/22,1751.44
CUST10186,2/14/25,319.69
CUST10714,10/23/24,1237.24
CUST10337,5/14/23,915.93
CUST10833,1/24/23,1180.36
CUST10323,2/10/22,1988.7
CUST10200,10/16/23,935.14
CUST10670,6/12/21,1154.13
CUST10012,9/16/24,1030.57
CUST10290,6/12/24,1145.41
CUST10649,10/23/24,546.12
CUST10946,7/18/22,1651.17
CUST10602,7/31/24,1114.08
CUST10088,11/13/24,1425.81
CUST10678,9/15/23,1742.1
CUST10365,12/26/24,618.74
CUST10156,9/4/23,380.19
CUST10159,3/26/23,559.21
CUST10989,9/9/24,842.19
CUST10088,11/5/22,80.45
CUST10866,4/16/25,586.33
CUST10049,2/25/22,761.17
CUST10538,5/20/23,221.62
CUST10734,1/6/24,712.77
CUST10930,11/29/23,1710.4
CUST10146,5/27/24,504.3
CUST10699,9/1/23,1353.83
CUST10032,7/29/22,652.81
CUST10776,5/8/25,770.3
CUST10692,6/25/25,1438.48
CUST10107,2/14/24,1503.29
CUST10479,3/14/24,836.71
CUST10532,10/30/24,291.59
CUST10407,7/15/24,2672.85
CUST10052,5/31/22,1234.75
CUST10082,4/14/25,2115.19
CUST10147,5/22/23,553.08
CUST10250,9/20/24,1165.93
CUST10449,11/14/24,1480.24
CUST10480,4/19/21,1243.48
CUST10900,3/26/24,1670.31
CUST10515,2/27/25,2280.7
CUST10438,7/27/24,355.08
CUST10549,3/23/24,647.47
CUST10116,12/29/24,1783.34
CUST10221,9/28/22,1093.65
CUST10406,6/26/22,197.73
CUST10772,1/24/23,1033.7
CUST10098,5/25/24,1304.54
CUST10064,10/1/23,1413.56
CUST10347,7/17/23,440.03
CUST10311,9/2/24,1710.51
CUST10256,4/23/23,482.1
CUST10962,5/26/24,2315.41
CUST10409,2/27/24,928.06
CUST10344,7/10/24,2480.94
CUST10035,3/20/25,1297.04
CUST10043,2/14/24,857.14
CUST10912,9/2/24,2471.03
CUST10122,2/22/25,740.82
CUST10766,1/19/24,438.9
CUST10251,12/6/22,408.59
CUST10052,2/10/24,556.08
CUST10019,10/22/23,144.47
CUST10101,6/22/23,1998
CUST10452,6/19/25,1047.41
CUST10090,2/7/25,1087.96
CUST10781,6/10/24,1011.26
CUST10791,7/4/23,556.36
CUST10045,1/23/23,1295.79
CUST10443,1/1/25,962.32
CUST10732,7/12/24,662.85
CUST10590,9/5/24,1349.42
CUST10162,10/8/24,461.02
CUST10436,2/16/24,168.05
CUST10855,3/13/25,556.25
CUST10067,1/12/24,1203.33
CUST10459,11/17/23,2162.64
CUST10722,6/8/25,1613.61
CUST10684,7/14/24,1041.53
CUST10538,6/8/25,1101.78
CUST10944,5/10/24,713.41
CUST10234,11/3/21,1234.5
CUST10098,3/31/25,659.5
CUST10811,4/10/25,557.52
CUST10127,6/26/21,262.34
CUST10194,10/17/24,312.97
CUST10947,2/25/24,792.76
CUST10267,1/6/23,1495.97
CUST10734,10/7/24,477.8
CUST10675,3/19/25,2360.57
CUST10238,11/25/22,735.37
CUST10273,7/19/23,184.42
CUST10344,6/30/24,1023.69
CUST10761,4/2/22,897.1
CUST10015,1/16/25,772.9
CUST10930,1/8/25,690.33
CUST10153,5/28/23,1713.36
CUST10200,3/30/23,707.48
CUST10473,5/17/25,794.57
CUST10397,7/6/24,2123.86
CUST10405,5/28/25,619.9
CUST10355,12/21/23,799.14
CUST10688,2/15/23,665.88
CUST10722,6/23/23,589.41
CUST10259,11/30/24,2241.67
CUST10547,10/20/24,924.48
CUST10120,9/28/24,758.75
CUST10964,2/2/25,354.78
CUST10490,4/17/25,1116.46
CUST10528,8/14/24,1048.22
CUST10163,5/19/23,952.38
CUST10281,11/23/24,864.09
CUST10957,5/21/24,1648.97
CUST10621,12/4/22,637.76
CUST10260,5/20/25,212.89
CUST10454,3/11/25,1001.54
CUST10615,3/22/23,702.08
CUST10788,3/31/22,1402.95
CUST10593,7/20/24,506.86
CUST10052,2/23/24,2101.09
CUST10609,10/26/24,629.06
CUST10160,7/9/24,486.72
CUST10129,8/29/24,125.97
CUST10859,9/28/22,1616.26
CUST10832,10/17/24,1225.09
CUST10917,1/5/25,1348.26
CUST10970,4/22/25,1595.26
CUST10904,3/29/23,1202.97
CUST10379,1/1/24,648.86
CUST10174,5/30/25,1806.18
CUST10892,12/5/24,745.06
CUST10323,4/9/23,1381.41
CUST10418,7/17/24,1982.66
CUST10499,4/22/22,1071.79
CUST10545,9/20/24,1008.23
CUST10009,4/19/24,734.29
CUST10939,7/23/24,1740.1
CUST10413,12/22/24,390.05
CUST10361,6/3/23,155.99
CUST10345,7/7/25,1805.19
CUST10193,3/6/25,1328.92
CUST10006,3/12/25,945.81
CUST10452,12/21/22,923.91
CUST10994,12/20/23,1153.3
CUST10130,1/10/24,2478.08
CUST10375,1/6/25,3378.35
CUST10340,4/14/22,1592.67
CUST10726,1/9/24,1882.22
CUST10090,7/11/23,2254.15
CUST10884,11/3/23,1700.66
CUST10313,4/19/24,962.62
CUST10004,1/22/23,1524.52
CUST10705,1/12/24,1004.17
CUST10678,12/5/24,2162.83
CUST10314,12/30/24,990.88
CUST10505,1/29/24,1035.65
CUST10945,8/6/23,828.98
CUST10104,2/11/25,643.66
CUST10180,5/2/24,32.89
CUST10079,4/29/21,1916.39
CUST10471,4/5/25,1421.33
CUST10819,10/7/22,2283.63
CUST10235,12/31/24,106.89
CUST10248,2/28/25,824.94
CUST10903,7/2/23,713.18
CUST10761,8/14/21,854.28
CUST10774,3/13/25,1169.57
CUST10316,5/5/25,428.23
CUST10026,2/10/25,492.92
CUST10238,6/22/24,103.75
CUST10390,10/25/23,531.35
CUST10848,10/22/24,269.82
CUST10046,1/6/24,1148.79
CUST10832,8/23/24,1549.25
CUST10055,10/30/21,642.92
CUST10651,7/5/23,603.84
CUST10883,6/24/25,767.36
CUST10715,1/3/25,405.24
CUST10448,11/15/20,573.83
CUST10448,5/22/25,1435.84
CUST10316,1/25/25,1225.29
CUST10790,12/30/23,920.79
CUST10152,12/31/24,406.89
CUST10734,8/4/24,2051.26
CUST10840,1/22/23,512.54
CUST10728,6/19/24,728.79
CUST10624,10/5/24,943.73
CUST10319,9/14/22,2943.76
CUST10501,6/21/24,825.49
CUST10256,11/11/22,823.22
CUST10827,5/25/25,1671.18
CUST10085,6/15/24,601.06
CUST10152,11/8/24,889.75
CUST10244,8/20/22,331.7
CUST10641,5/14/22,1659.44
CUST10974,2/9/23,2511.48
CUST10089,10/18/24,613.37
CUST10933,12/18/24,236.58
CUST10366,5/22/25,988.43
CUST10253,2/5/21,2591.89
CUST10957,6/22/24,136.59
CUST10144,12/25/24,301.8
CUST10107,8/15/24,571.68
CUST10002,5/30/25,1192.68
CUST10650,5/28/25,137.51
CUST10023,9/12/23,635.95
CUST10059,11/4/22,2209.44
CUST10164,2/11/24,1786.4
CUST10115,5/29/23,2011.51
CUST10062,7/12/25,2505.49
CUST10903,11/17/22,640.43
CUST10585,3/19/25,876.67
CUST10621,3/26/24,798.28
CUST10931,11/15/22,415.71
CUST10107,7/24/23,244.37
CUST10849,12/5/23,2013.05
CUST10378,5/14/25,165.64
CUST10881,1/15/24,1104.4
CUST10641,8/23/23,1387.57
CUST10613,2/18/24,1764.25
CUST10064,3/8/24,952.62
CUST10112,11/28/22,1097.85
CUST10591,4/20/24,434.6
CUST10789,10/8/23,2200.78
CUST10867,1/30/25,1115.12
CUST10255,2/16/24,433.73
CUST10720,7/8/24,1393.29
CUST10505,8/26/22,491.45
CUST10789,5/13/23,1384.88
CUST10064,4/18/25,592.61
CUST10855,7/9/24,1072.03
CUST10058,9/21/23,1638.27
CUST10251,2/1/25,649.88
CUST10846,8/19/22,797.5
CUST10017,5/26/24,513.49
CUST10508,6/15/24,1882.82
CUST10298,12/21/23,828.7
CUST10519,3/27/22,377.71
CUST10248,10/13/24,538.35
CUST10142,6/22/24,984.41
CUST10340,5/5/23,1159.79
CUST10402,4/7/24,1117.12
CUST10712,5/27/24,721.13
CUST10108,4/15/24,1244.69
CUST10522,3/18/24,864.41
CUST10706,10/2/23,2204.66
CUST10255,2/27/24,310.96
CUST10491,2/11/23,929.12
CUST10116,6/3/25,229.73
CUST10722,10/14/24,3344.1
CUST10214,5/1/25,450.87
CUST10072,12/24/22,660.9
CUST10219,4/30/24,2787.1
CUST10745,6/9/23,45.71
CUST10103,6/28/23,996.48
CUST10733,8/4/23,1035.77
CUST10172,10/26/24,2114.93
CUST10769,7/22/25,1181.64
CUST10260,8/7/21,652.22
CUST10889,1/12/24,1167.29
CUST10145,3/14/25,194.34
CUST10206,2/12/23,1151.83
CUST10214,4/7/25,2114.55
CUST10511,3/12/24,589.31
CUST10241,5/29/23,511.22
CUST10638,1/23/24,1455.37
CUST10441,4/16/23,1286.17
CUST10577,11/16/23,1143.02
CUST10074,8/3/24,484.46
CUST10903,3/4/25,1610.87
CUST10932,1/12/23,828.11
CUST10866,12/2/21,788.3
CUST10829,12/11/23,906.91
CUST10706,7/3/24,608.67
CUST10733,1/18/25,784.44
CUST10683,7/8/25,1825.58
CUST10540,1/13/24,1277.29
CUST10140,11/19/24,458.45
CUST10614,7/16/22,137.02
CUST10114,10/6/22,930.42
CUST10312,4/30/25,318.17
CUST10085,6/19/22,474.88
CUST10100,12/16/24,266.98
CUST10164,1/26/24,1021.74
CUST10886,6/30/25,474.66
CUST10531,1/25/25,134.8
CUST10797,2/25/24,2724.94
CUST10086,9/8/23,461.1
CUST10583,6/27/25,1015.81
CUST10127,4/3/22,1018.75
CUST10630,7/24/25,1146.33
CUST10030,3/22/25,582.76
CUST10381,3/8/24,1291.5
CUST10972,6/1/25,454.19
CUST10993,10/19/23,1188.45
CUST10505,8/16/23,959.94
CUST10671,10/24/22,1470.3
CUST10439,11/25/24,408.89
CUST10411,5/14/24,963.62
CUST10324,8/6/23,84.24
CUST10673,10/27/24,2123.02
CUST10361,1/30/23,2156.3
CUST10652,1/27/24,434.15
CUST10665,2/17/25,246.59
CUST10803,8/29/23,1576.63
CUST10536,11/24/23,89.25
CUST10527,2/6/25,1065.95
CUST10336,6/3/23,493.93
CUST10452,1/22/21,2357.27
CUST10942,4/9/22,251
CUST10030,12/16/24,891.22
CUST10095,10/19/23,95.35
CUST10536,2/15/25,1174.08
CUST10226,7/16/23,560.25
CUST10294,5/6/22,457.34
CUST10733,9/26/23,629.18
CUST10258,12/28/24,486.36
CUST10399,1/4/22,1355.96
CUST10828,3/28/25,659.55
CUST10187,11/10/23,1750.19
CUST10165,3/3/23,837.35
CUST10752,6/19/21,1450.84
CUST10100,7/21/22,653.03
CUST10348,5/16/25,242.12
CUST10893,4/12/22,901.31
CUST10945,9/5/24,2266.16
CUST10813,8/6/23,194.71
CUST10265,1/18/25,1928.27
CUST10012,5/24/25,409.41
CUST10095,1/6/25,429.7
CUST10749,12/10/23,806.51
CUST10635,1/18/24,157.99
CUST10273,6/7/23,449.2
CUST10895,5/25/21,223.62
CUST10116,10/29/24,171.82
CUST10218,8/14/24,322.37
CUST10855,2/24/24,1617.79
CUST10958,7/6/25,529.07
CUST10574,7/25/24,588.01
CUST10717,9/7/24,230.59
CUST10441,12/1/23,362.99
CUST10496,5/24/25,210.25
CUST10509,7/18/21,309.43
CUST10709,11/2/24,406.83
CUST10505,4/1/25,1480.09
CUST10735,10/17/24,649.26
CUST10035,1/8/24,101.87
CUST10615,3/1/23,392.84
CUST10149,9/27/23,927.57
CUST10618,7/5/22,362.31
CUST10320,12/30/23,392.27
CUST10767,2/13/23,252.72
CUST10911,7/16/23,144.11
CUST10981,7/6/25,2686.72
CUST10281,4/25/23,2007
CUST10061,6/6/24,1115.45
CUST10921,2/18/24,1049.28
CUST10814,11/6/22,1127.82
CUST10739,2/11/25,1724.67
CUST10679,4/28/25,660.9
CUST10772,1/4/23,964.25
CUST10401,6/19/21,942.68
CUST10067,9/1/22,855.86
CUST10724,12/21/22,565.85
CUST10796,10/7/24,669.35
CUST10074,6/6/23,1390.41
CUST10549,12/11/23,1515.65
CUST10729,5/11/24,2108.05
CUST10958,2/9/25,2152.01
CUST10358,9/4/24,617.09
CUST10017,2/1/23,2295.59
CUST10897,10/9/22,1723.82
CUST10670,8/12/23,1125.38
CUST10331,6/21/25,1034.6
CUST10738,4/29/24,1514.6
CUST10718,2/15/25,1613.85
CUST10221,10/9/24,325.33
CUST10167,11/29/23,1479.09
CUST10817,2/24/23,629.27
CUST10518,8/3/21,893.11
CUST10357,12/7/24,1653.61
CUST10416,8/26/23,913.77
CUST10516,11/4/20,1143.49
CUST10250,12/8/24,943.18
CUST10302,3/18/23,1546.39
CUST10657,11/7/24,544.69
CUST10943,12/18/24,251.33
CUST10439,4/23/24,649.67
CUST10725,8/21/24,564.3
CUST10810,5/15/24,914.25
CUST10579,9/23/24,325.09
CUST10810,1/30/24,1153.97
CUST10406,3/15/23,1384.58
CUST10671,4/28/23,1768.52
CUST10025,10/5/24,48.9
CUST10667,10/6/23,380.51
CUST10644,8/19/22,515.24
CUST10264,6/12/25,1850.49
CUST10866,5/15/22,1206.23
CUST10494,10/10/24,1464.23
CUST10994,11/12/23,1100.7
CUST10104,12/27/24,1579.34
CUST10927,7/1/24,146.21
CUST10545,7/5/25,64.17
CUST10108,1/13/24,646.16
CUST10785,2/22/25,64.11
CUST10267,7/12/23,264.89
CUST10370,11/20/24,534.73
CUST10144,1/9/25,2544.98
CUST10819,9/25/24,2667.81
CUST10829,12/10/24,1127.14
CUST10399,11/10/24,359.82
CUST10720,6/5/25,1513.92
CUST10651,9/11/23,1676.19
CUST10284,2/6/22,1326.65
CUST10082,3/28/25,1012.23
CUST10298,11/24/23,836.6
CUST10674,3/15/23,922.89
CUST10539,7/30/23,1438.33
CUST10505,8/29/23,1199.96
CUST10356,5/2/22,1913.16
CUST10233,7/13/23,713.1
CUST10446,10/12/23,611.19
CUST10266,3/1/25,978.65
CUST10928,5/10/25,149.74
CUST10214,7/31/24,585.86
CUST10600,8/12/21,518.43
CUST10922,4/1/25,1782.45
CUST10950,4/6/24,631.79
CUST10458,12/1/22,1063.39
CUST10370,7/5/25,521.3
CUST10490,1/22/25,999.86
CUST10965,4/18/24,1150.13
CUST10240,2/7/25,644.57
CUST10315,7/4/24,427.29
CUST10194,9/24/24,663.62
CUST10730,6/3/22,266.47
CUST10595,1/18/23,1161.08
CUST10087,8/10/23,757.9
CUST10477,2/15/23,1468.39
CUST10052,8/1/24,495.39
CUST10667,8/24/24,605.29
CUST10431,1/30/25,1273.07
CUST10842,7/13/25,1584.83
CUST10084,6/6/25,790.64
CUST10072,4/18/24,1007.41
CUST10500,9/21/23,1423.06
CUST10990,9/5/21,2045.23
CUST10719,11/4/24,2745.07
CUST10606,12/20/22,913.38
CUST10977,6/16/24,1422.97
CUST10287,8/8/22,472.34
CUST10356,4/12/22,1436.12
CUST10873,6/22/25,1964.3
CUST10732,2/21/23,899.82
CUST10821,5/2/25,611.92
CUST10841,3/31/25,606.45
CUST10975,6/9/24,2736.12
CUST10431,7/7/24,2529.68
CUST10394,4/10/24,53.03
CUST10473,11/27/24,533.29
CUST10548,7/11/25,583.18
CUST10526,10/14/24,348.53
CUST10353,3/23/25,427.44
CUST10823,2/12/23,250.84
CUST10568,12/1/22,2130.44
CUST10813,10/1/23,608.23
CUST10039,9/9/24,2532.03
CUST10461,1/1/24,1085.38
CUST10422,9/1/24,125.44
CUST10360,5/22/25,315.61
CUST10269,4/16/25,470.01
CUST10883,10/16/24,154.64
CUST10109,8/4/22,311.31
CUST10752,8/29/22,1192.44
CUST10173,4/6/25,751
CUST10858,9/18/24,1026.94
CUST10247,10/7/22,1302.63
CUST10269,3/5/22,161.18
CUST10283,4/7/25,171.57
CUST10788,3/7/24,2132.88
CUST10408,8/21/24,579.33
CUST10575,4/17/23,1815.12
CUST10121,11/1/24,1442.47
CUST10141,9/11/24,407.58
CUST10817,2/13/24,409.86
CUST10411,5/19/24,1583.11
CUST10701,12/17/24,116.51
CUST10280,7/10/25,439.4
CUST10195,9/13/24,259.48
CUST10764,11/13/23,1059.31
CUST10825,12/20/20,574.62
CUST10644,6/25/24,700.9
CUST10084,3/6/25,349.21
CUST10428,10/1/23,557.99
CUST10086,12/19/24,517.42
CUST10497,12/29/24,2197.68
CUST10769,7/9/25,1168.59
CUST10402,1/30/22,739.26
CUST10054,11/9/24,510.2
CUST10104,6/20/25,1017.9
CUST10927,3/19/24,858.76
CUST10881,3/29/24,344.83
CUST10211,5/31/24,374.34
CUST10630,11/17/24,384.65
CUST10451,3/5/25,2290.96
CUST10449,3/20/25,862.14
CUST10327,6/2/25,711.63
CUST10543,1/24/25,1668.45
CUST10940,10/13/22,216.73
CUST10339,8/19/22,1314.17
CUST10208,6/3/24,1664.41
CUST10980,10/16/23,1287.23
CUST10456,5/20/25,595.76
CUST10766,8/30/22,1193.08
CUST10807,3/21/25,1310.49
CUST10285,4/26/24,320.02
CUST10404,5/19/25,557.81
CUST10066,4/3/25,2220.68
CUST10198,7/13/25,611.64
CUST10250,11/26/24,798.81
CUST10667,10/28/24,2318.41
CUST10088,7/28/25,951.89
CUST10730,2/20/22,1380.47
CUST10555,5/3/25,2404.84
CUST10646,10/6/21,2470.67
CUST10864,10/28/22,636
CUST10090,7/2/25,839.07
CUST10800,10/10/22,870.77
CUST10522,1/12/25,1933.76
CUST10872,3/10/25,502.83
CUST10501,8/30/24,252.65
CUST10424,4/6/24,1208.28
CUST10169,5/14/24,709.29
CUST10277,7/14/24,1199.85
CUST10099,8/22/23,1042.86
CUST10775,6/19/24,823.69
CUST10792,5/23/24,1209.05
CUST10947,4/17/22,357.87
CUST10008,12/30/24,740.57
CUST10121,10/17/24,202.21
CUST10270,1/11/21,1023.14
CUST10398,1/17/25,1253.73
CUST10471,4/17/25,1610.53
CUST10632,9/20/24,727.76
CUST10616,11/14/24,525.53
CUST10623,7/21/24,2560.62
CUST10797,2/26/24,2847.51
CUST10463,6/8/25,150.32
CUST10668,7/11/23,1301.8
CUST10880,3/27/24,369.5
CUST10200,1/5/23,1955.15
CUST10364,5/11/25,219.75
CUST10039,5/19/25,231.09
CUST10024,1/14/23,482.54
CUST10798,6/22/24,2462.42
CUST10388,12/3/22,290.95
CUST10452,11/9/20,311.91
CUST10613,3/16/23,1780.48
CUST10810,6/28/24,390.81
CUST10289,1/11/24,909.87
CUST10422,11/28/24,1693.38
CUST10366,1/19/25,413.45
CUST10885,6/25/25,456.85
CUST10236,6/12/21,1144.99
CUST10645,7/20/23,423.72
CUST10324,1/7/23,1825.39
CUST10978,2/28/22,247.69
CUST10130,1/20/24,337
CUST10757,12/19/23,684.2
CUST10234,2/10/23,918.39
CUST10712,8/11/24,1712.41
CUST10881,5/16/24,766.48
CUST10223,11/2/24,602.88
CUST10654,3/26/24,343.23
CUST10768,6/27/25,427.24
CUST10869,5/22/24,56.48
CUST10727,10/2/24,343.18
CUST10694,12/20/23,1131.6
CUST10962,2/28/24,453.66
CUST10475,12/23/23,570.91
CUST10082,10/22/24,381.54
CUST10849,9/3/23,2440.25
CUST10600,11/3/22,640.76
CUST10480,12/29/21,441.25
CUST10944,9/6/22,1269.01
CUST10671,5/15/24,802.4
CUST10328,1/25/25,1883.28
CUST10235,11/2/24,2601.19
CUST10001,4/9/25,1937
CUST10701,5/19/25,348.92
CUST10279,5/6/25,887.58
CUST10525,11/17/21,1213.87
CUST10439,11/10/23,351.1
CUST10251,4/29/22,2256.41
CUST10658,8/4/24,516.05
CUST10851,12/24/24,244.37
CUST10527,1/5/25,1046.88
CUST10462,12/21/22,1105.56
CUST10229,4/12/25,891.52
CUST10561,1/9/25,596.51
CUST10705,12/1/23,878.6
CUST10169,9/21/21,995.88
CUST10918,5/31/25,370.09
CUST10909,12/21/23,160.58
CUST10834,7/18/25,1076.44
CUST10308,8/28/22,1865.47
CUST10400,2/18/21,758.09
CUST10193,3/30/25,99.31
CUST10493,2/10/25,388.38
CUST10071,6/16/24,871.97
CUST10011,5/17/24,648.05
CUST10947,7/10/22,1532.52
CUST10480,6/13/23,1071.01
CUST10495,10/6/24,467.06
CUST10476,11/12/24,1128.54
CUST10951,3/5/25,1162.39
CUST10734,4/20/24,572.74
CUST10591,1/30/24,3226.02
CUST10663,10/9/23,536.62
CUST10441,4/27/21,1739.1
CUST10720,7/26/25,666.3
CUST10099,7/25/24,605.19
CUST10587,5/16/24,533.5
CUST10370,3/16/25,696.44
CUST10379,7/16/24,820.04
CUST10610,4/29/25,2500.35
CUST10258,3/17/24,174.54
CUST10304,8/11/24,522.06
CUST10286,4/17/24,431.07
CUST10853,3/13/25,919.89
CUST10466,4/6/25,550.97
CUST10580,4/29/23,789.27
CUST10109,7/22/24,320.81
CUST10758,3/1/24,683.22
CUST10839,3/26/24,119.04
CUST10274,7/10/24,1951.17
CUST10099,8/13/22,965.12
CUST10505,6/3/23,1068.54
CUST10005,12/15/23,1823.43
CUST10322,11/3/24,952.13
CUST10499,3/18/23,308.11
CUST10706,10/25/24,904.68
CUST10744,6/27/25,814.14
CUST10633,10/31/23,964.8
CUST10260,5/20/24,3383.86
CUST10504,12/25/22,148.71
CUST10468,1/30/25,1026.51
CUST10199,7/2/23,728.69
CUST10666,9/26/24,1157.68
CUST10775,9/30/23,514.22
CUST10117,5/13/25,880.17
CUST10409,8/3/24,1712.78
CUST10094,8/8/24,1149.82
CUST10265,6/24/25,1759.7
CUST10351,11/21/24,384.86
CUST10603,12/24/23,346.04
CUST10660,8/27/22,554.61
CUST10882,2/19/23,644.74
CUST10144,2/28/25,1547.39
CUST10095,1/29/25,1252.81
CUST10850,3/23/22,612.18
CUST10546,9/4/23,751.71
CUST10221,4/24/21,1521.94
CUST10373,8/14/23,842.37
CUST10935,7/19/24,508.41
CUST10297,5/2/24,825.18
CUST10276,1/27/24,1092.16
CUST10470,8/31/24,415.21
CUST10194,3/15/25,900.84
CUST10581,11/11/23,3043.75
CUST10814,11/26/24,2100.25
CUST10024,5/18/23,1150.3
CUST10953,2/12/23,1555.88
CUST10913,7/8/21,420.41
CUST10201,1/13/25,305.45
CUST10838,11/10/24,1758.08
CUST10354,8/25/23,1338
CUST10797,4/13/25,1368.4
CUST10544,11/24/24,608.75
CUST10019,10/4/23,379.09
CUST10879,4/2/23,2002.88
CUST10437,2/2/24,502.06
CUST10621,10/4/23,184.01
CUST10177,2/11/24,983.3
CUST10270,4/2/21,374.72
CUST10649,12/7/22,2878.01
CUST10461,7/19/23,638.97
CUST10215,10/31/21,2030.56
CUST10071,11/2/23,1603.11
CUST10767,10/16/24,379.42
CUST10935,7/11/24,172.04
CUST10182,5/27/24,1849.59
CUST10815,12/20/23,1500.05
CUST10198,2/12/25,1000.42
CUST10127,3/13/21,827.35
CUST10755,3/16/24,293.07
CUST10092,6/3/24,67.6
CUST10268,6/6/21,1841.59
CUST10053,5/20/24,169.22
CUST10768,1/11/25,692.73
CUST10542,3/18/25,298.35
CUST10746,5/1/24,2341.18
CUST10710,3/6/25,556.44
CUST10013,11/23/23,144.54
CUST10477,3/29/24,58.54
CUST10567,12/30/23,3531.69
CUST10102,2/3/24,1900.14
CUST10135,12/29/23,170.84
CUST10613,11/2/24,696.52
CUST10850,12/26/21,345.73
CUST10077,2/15/24,2156.47
CUST10614,2/29/24,44.76
CUST10088,5/3/25,424.16
CUST10243,5/7/22,543.32
CUST10203,12/19/22,575.81
CUST10034,9/14/24,2121.72
CUST10541,6/24/24,396.87
CUST10385,6/8/21,1155.93
CUST10935,4/1/24,1328.03
CUST10586,11/12/24,180.26
CUST10908,11/24/24,896.82
CUST10315,10/21/24,335.53
CUST10175,8/11/24,944.28
CUST10509,2/2/22,2359.6
CUST10412,4/4/24,2072.63
CUST10797,1/17/24,1140.3
CUST10343,3/14/24,278.18
CUST10537,10/29/24,289.6
CUST10497,7/2/25,1325.64
CUST10934,6/27/24,525.9
CUST10703,6/7/21,436.93
CUST10420,1/31/23,500.77
CUST10770,10/23/24,298.83
CUST10985,7/5/24,339.98
CUST10873,12/18/22,55.24
CUST10669,2/8/23,596.07
CUST10298,4/21/24,1223.93
CUST10093,6/27/23,2442.59
CUST10178,8/20/24,735.9
CUST10499,8/3/23,2056.22
CUST10361,6/20/23,1243.54
CUST10273,4/17/23,532.02
CUST10677,8/6/24,743.36
CUST10181,4/4/24,1695.58
CUST10418,2/3/25,1212.37
CUST10121,11/21/24,803.25
CUST10477,6/18/25,1387.16
CUST10660,6/7/25,1089.15
CUST10487,7/13/25,2052.64
CUST10656,9/30/22,965.52
CUST10224,6/1/22,434.48
CUST10369,5/11/24,930.96
CUST10297,6/13/21,173.38
CUST10423,12/7/24,183.97
CUST10107,5/21/24,324.66
CUST10947,8/7/22,393.91
CUST10082,1/3/25,368.28
CUST10092,3/11/22,1472.32
CUST10361,2/13/24,1225.92
CUST10303,6/7/22,2029.43
CUST10501,4/17/24,1657.81
CUST10222,12/17/24,943.39
CUST10203,3/8/22,154.65
CUST10997,4/29/23,633.33
CUST10403,1/21/23,1364.19
CUST10927,8/5/23,589.46
CUST10299,8/18/22,634.44
CUST10400,3/2/21,1750.51
CUST10521,9/13/24,303.89
CUST10259,2/20/25,1131.07
CUST10530,2/16/25,430.12
CUST10171,3/7/21,1199.25
CUST10749,12/4/21,2345.56
CUST10915,7/30/24,318.38
CUST10211,11/18/24,541.67
CUST10465,5/14/23,80.48
CUST10046,2/12/25,911.12
CUST10934,11/9/22,1984.65
CUST10533,10/7/24,1486.49
CUST10420,11/7/22,725.11
CUST10362,5/17/25,613.28
CUST10738,9/28/24,1464.38
CUST10210,3/25/24,389.48
CUST10579,6/26/25,2351.23
CUST10544,9/24/24,643.01
CUST10679,7/4/25,376.68
CUST10650,7/18/24,88.18
CUST10634,12/17/24,139.33
CUST10244,12/13/24,847.33
CUST10357,12/19/24,1254.31
CUST10339,5/30/25,2814.08
CUST10626,8/30/24,1714.46
CUST10915,8/27/23,1225.99
CUST10758,3/19/22,2739.12
CUST10873,3/10/25,546.32
CUST10727,4/29/23,2595.07
CUST10338,3/12/25,1078.24
CUST10411,6/17/25,154.65
CUST10600,12/26/20,15.99
CUST10919,4/26/24,844.75
CUST10771,12/31/24,621.12
CUST10400,9/23/22,1030.82
CUST10246,8/9/24,918.42
CUST10187,6/30/25,598.89
CUST10598,5/1/23,1709.9
CUST10036,7/23/24,1166.56
CUST10467,6/5/25,1564.76
CUST10015,9/18/23,1430.17
CUST10604,9/22/23,715.2
CUST10361,5/25/24,2899.44
CUST10666,5/7/24,926.68
CUST10052,4/7/25,205.71
CUST10670,11/19/23,474.18
CUST10906,8/30/24,1170.11
CUST10930,9/28/23,1108
CUST10892,5/24/25,1577.24
CUST10068,1/3/25,1079.89
CUST10600,10/2/21,1347.67
CUST10016,3/26/24,745.83
CUST10453,6/15/25,1204.74
CUST10886,3/26/24,700.94
CUST10600,2/19/25,1226.37
CUST10650,1/20/24,393.14
CUST10449,5/13/25,518.13
CUST10787,1/6/25,1499.72
CUST10845,11/29/22,406.08
CUST10760,4/5/24,647.71
CUST10978,2/20/24,324.67
CUST10035,4/20/23,1359.58
CUST10782,10/5/23,902.36
CUST10413,4/11/22,2956.1
CUST10798,12/3/22,537.04
CUST10384,8/6/21,1704.74
CUST10456,8/3/22,1380.14
CUST10709,1/31/22,656.01
CUST10142,5/21/23,533.35
CUST10171,11/2/24,87.02
CUST10875,4/2/23,218.59
CUST10793,4/29/24,1117
CUST10507,12/19/24,827.48
CUST10625,11/26/23,1263.96
CUST10188,2/27/24,137.93
CUST10405,5/19/23,397.73
CUST10675,2/25/23,874.32
CUST10181,11/13/23,619.32
CUST10079,6/6/21,1213.59
